one	1181
say	1045
make	1044
very	975
all	942
party	785
some	774
out	747
about	746
other	740
year	722
work	696
time	683
take	658
many	654
use	646
only	641
new	625
good	584
go	581
may	571
first	552
see	551
two	536
give	528
like	516
bank	509
way	488
now	483
paper	479
even	454
any	451
well	449
come	445
mr	440
little	439
people	426
need	416
find	404
arm	401
after	394
get	387
disc	384
high	383
know	383
think	365
government	364
right	363
plan	358
show	350
own	348
back	344
look	339
through	338
difference	329
long	329
world	324
become	324
both	323
audience	322
group	321
degree	317
last	316
man	315
part	315
down	314
before	314
late	310
cent	306
sort	295
seem	295
still	293
performance	291
write	290
labour	290
argument	289
just	287
system	287
day	285
life	283
old	281
art	279
place	278
great	278
form	277
far	276
change	274
state	273
another	270
end	270
image	266
point	261
same	261
off	261
house	261
market	257
must	252
large	250
case	247
though	246
set	245
british	244
shelter	243
public	242
leave	242
while	241
might	241
turn	240
different	239
want	239
three	238
problem	236
country	236
play	234
thing	233
under	232
call	232
service	229
police	226
political	223
tell	222
include	221
feel	221
company	220
dance	220
each	217
hand	216
policy	214
lead	214
provide	212
hold	211
follow	210
rather	210
school	210
issue	209
less	209
book	207
put	207
member	205
help	205
interest	204
next	204
start	203
move	203
order	202
often	202
example	201
number	199
support	197
society	196
face	196
atmosphere	195
view	193
general	193
early	192
national	191
yet	190
always	189
small	187
line	184
inter	184
experience	183
few	183
try	183
begin	182
child	182
keep	182
bring	182
mean	181
within	179
important	178
side	178
create	178
ask	178
never	178
pay	178
away	177
home	177
present	176
study	176
music	176
fact	175
power	175
local	175
area	175
yesterday	174
head	173
week	173
perhaps	172
run	171
meet	171
possible	170
believe	168
four	168
english	167
again	166
second	165
here	165
social	164
course	162
term	162
word	162
conference	162
produce	161
act	161
action	160
lose	160
catholic	159
woman	158
low	158
business	158
light	156
once	156
every	156
offer	155
control	155
read	155
conservative	155
city	155
character	154
record	154
rate	153
force	153
appear	152
research	151
deal	151
easy	151
london	151
style	151
television	151
sense	150
open	150
enough	150
month	150
idea	148
building	148
campaign	147
young	147
money	147
around	147
britain	147
particular	146
mind	146
base	146
american	146
stand	145
full	145
share	145
attempt	144
century	143
remain	143
movement	143
able	143
ballet	143
wrote	142
concern	141
question	141
kind	141
final	141
reader	140
result	140
level	140
quite	140
understand	140
body	140
close	140
bit	140
already	139
draw	139
stage	139
class	138
allow	138
increase	138
pub	138
design	138
subject	137
report	137
1	137
name	137
student	137
black	136
clear	136
page	135
major	134
front	133
church	133
whole	133
effect	132
free	132
press	132
five	131
consider	131
why	131
election	131
source	130
court	130
hard	130
war	129
require	128
nothing	128
matter	128
law	128
reason	128
live	128
information	128
international	128
economic	127
decide	127
sell	127
standard	126
suggest	126
almost	126
john	126
night	126
history	125
cost	125
industry	125
particularly	124
exist	124
bad	124
eye	123
development	123
minister	122
talk	121
approach	121
rise	121
film	121
dancer	120
big	120
round	119
today	119
rule	118
position	118
above	118
top	118
process	117
cover	117
grow	117
white	117
strong	116
pound	116
half	116
union	116
past	115
family	115
leader	115
expect	115
continue	115
price	115
involve	114
return	114
european	114
artist	113
along	113
type	113
real	113
cut	113
individual	112
fall	112
east	112
programme	111
either	110
authority	110
behind	110
main	109
together	109
car	109
step	109
review	109
sound	108
wide	107
university	107
reach	107
sit	107
picture	106
criticism	106
raise	106
claim	106
publish	106
accept	106
modern	106
add	106
vote	105
ever	105
train	105
period	104
west	104
hope	104
account	103
irish	102
french	102
probably	102
carry	102
special	102
happen	101
lie	101
road	101
de	101
lord	101
figure	101
office	101
value	100
difficult	100
short	100
especially	100
attention	99
material	99
self	99
council	99
range	98
despite	98
organization	98
several	97
necessary	97
health	97
letter	97
project	97
demand	97
agree	97
centre	96
structure	96
quality	96
sure	96
detail	96
traditional	95
person	95
committee	95
central	94
trade	94
ireland	93
north	93
future	93
moment	93
let	93
explain	93
serious	93
represent	93
indeed	93
receive	93
10	93
room	93
love	92
age	92
south	92
tree	92
across	91
remember	91
true	91
spend	91
story	91
water	91
available	90
influence	90
drive	90
theory	90
develop	90
management	90
scheme	90
foot	90
practice	89
thus	89
certain	89
simply	89
list	89
apply	89
principle	89
really	89
learn	89
role	89
england	89
fund	89
legal	89
foreign	89
argue	88
difficulty	88
third	88
hear	88
voice	88
wrong	88
technique	88
buy	88
pass	87
reduce	87
nature	87
usually	87
actual	87
manage	87
air	87
friend	87
section	87
attack	87
street	86
feature	86
limit	86
piece	86
job	86
german	86
bar	86
ground	85
break	85
mere	85
private	85
event	85
plant	85
critic	84
contain	84
politics	84
human	84
certainly	84
build	84
mark	84
stop	84
proposal	83
community	83
literature	83
academic	83
land	83
likely	83
sometimes	82
decision	82
secretary	82
field	81
former	81
doubt	81
prepare	80
2	80
activity	80
choose	80
financial	80
appeal	80
tax	80
judgment	80
commission	79
similar	79
perception	79
education	79
officer	79
hour	79
knowledge	79
computer	79
fail	79
match	79
department	79
slight	79
common	78
official	78
recent	78
near	78
sir	78
express	77
therefore	77
establish	77
poetry	77
sign	77
chairman	77
3	77
minute	77
single	76
speak	76
charge	76
perform	76
original	76
test	75
clearly	75
teach	75
lack	75
team	75
win	75
article	75
medium	75
staff	75
door	75
choreographer	75
note	74
non	74
reference	74
print	74
wind	74
colour	73
wish	73
cause	73
green	73
machine	73
ashton	73
uk	73
anti	72
table	72
exercise	72
production	72
news	72
theatre	72
aim	71
wood	71
condition	71
dog	71
actor	71
join	71
space	71
aspect	70
protestant	70
popular	70
food	70
instead	70
20	70
product	70
ago	70
current	70
wall	70
left	70
river	70
outside	69
replace	69
director	69
cultural	69
lot	69
post	69
literary	69
leg	69
announce	69
theme	69
us	68
unit	68
enter	68
watch	68
sport	68
fine	67
natural	67
co	67
seek	67
prime	67
girl	67
board	67
religious	66
gain	66
means	66
independent	66
object	66
notice	66
someone	66
amount	66
six	66
soon	65
direction	65
speech	65
according	65
normal	65
relation	65
david	65
surface	65
agreement	65
sale	65
debate	64
defence	64
personal	64
chance	64
fit	64
potential	64
element	64
send	64
executive	64
scene	64
europe	64
serve	64
walk	64
evidence	63
basis	63
beyond	63
sudden	63
surprise	63
complete	63
rest	63
purpose	63
quickly	63
mother	63
shape	63
benefit	62
favour	62
direct	62
task	62
version	62
player	62
text	62
loss	62
president	62
compare	62
series	62
classical	62
choice	61
author	61
prefer	61
further	61
mental	61
profit	61
chief	61
mrs	61
million	61
slowly	61
town	61
response	60
variety	60
stock	60
touch	60
pull	60
deep	60
unite	60
reveal	60
4	60
15	60
opposition	59
roman	59
pressure	59
culture	59
bear	59
twenty	59
5	59
w	59
care	59
brain	59
operation	59
security	59
apart	59
peter	59
size	59
nearly	59
intellectual	58
aware	58
northern	58
fear	58
access	58
professional	58
death	58
cross	58
industrial	58
horse	58
commercial	58
copy	58
slip	58
simple	57
obtain	57
box	57
situation	57
middle	57
drink	57
speed	57
hundred	57
nuclear	57
respect	57
game	57
various	57
worker	57
freedom	56
measure	56
concept	56
basic	56
significant	56
risk	56
block	56
ten	56
reality	56
language	56
data	56
route	56
convince	56
poor	56
date	56
visit	56
mood	56
firm	56
civil	55
forward	55
maintain	55
physical	55
affect	55
majority	55
catch	55
village	55
gesture	55
institution	55
income	55
effective	55
description	54
fight	54
boy	54
morning	54
ability	54
remove	54
association	54
wear	54
critical	54
identify	54
heavy	54
opportunity	54
achieve	54
leadership	54
height	54
strike	54
organizations	54
avoid	53
throw	53
relationship	53
vary	53
alternative	53
tend	53
wait	53
club	53
investment	53
scale	53
balance	53
payment	53
eight	53
justice	53
method	53
aid	53
dry	53
total	53
glass	53
floor	53
launch	53
mass	53
interpretation	52
survey	52
refuse	52
separate	52
entire	52
model	52
technical	52
sector	52
waste	52
save	52
display	52
energy	52
judge	52
score	52
population	52
newspaper	52
nationalist	52
advice	52
