address	 0.2325907371589178
architecture	 0.20153597438988172
assay	 0.21604446702663063
atom	 0.2620481852805674
baseball	 0.20950200600790334
bell	 0.2706770296098171
brick	 0.22549566465088286
card	 0.18116855962993458
ceiling	 0.1379861258577474
cent	 0.15555482159898507
chemistry	 0.2426470832768593
coach	 0.24942143893230972
compact	 0.3140089109380123
contact	 0.21917544073910705
context	 0.19049064972415114
cost	 0.20239267771840486
credit	 0.21671650234032708
crisis	 0.18816789629118602
curious	 0.28363532016464116
curtain	 0.19157779349959775
dare	 0.24671317635700352
dealer	 0.18937017061229888
deliver	 0.23847361432071887
delivery	 0.23570928831642907
dining	 0.15508210112324378
disease	 0.1402020892196377
disk	 0.19196221523699059
disorder	 0.1647441934388536
domain	 0.24916287551302824
doubt	 0.17700147253323412
drug	 0.18867148511697676
energy	 0.23853716067573993
environmental	 0.19332206712200664
excuse	 0.22311779121498285
family	 0.2451055940007772
federal	 0.1829480231918461
gain	 0.24094546670550024
gallery	 0.20210349983586195
honour	 0.24600157019551383
immune	 0.1957309081367689
incidence	 0.15636964586484267
infection	 0.14167325028171798
jet	 0.32357835015495273
justice	 0.23919020839346491
leaf	 0.2371187122897459
lift	 0.255403519606078
lip	 0.1584554337691574
maid	 0.2247910491442176
martial	 0.2533383830240863
maybe	 0.14185599681653063
mediaeval	 0.2577731298873339
mirror	 0.18764426816132793
mobility	 0.2113248136647458
mood	 0.24394918152224987
negligence	 0.19497163394265055
net	 0.28514636261987514
neutron	 0.21953478165582693
node	 0.23714848315902706
novel	 0.18470141684002195
nurse	 0.23052327887713456
optical	 0.22178138183062882
orange	 0.2025599715266882
organism	 0.18520917417325738
orientation	 0.2264241714573261
palace	 0.2187473352748961
parent	 0.24100559994309087
participate	 0.12359706900109398
prestige	 0.2623183661539039
prize	 0.25781111775289595
program	 0.2067316710675666
rabbit	 0.2401422598239593
refuse	 0.16629492769981516
replacement	 0.2406144767033106
romance	 0.24917670787862317
scene	 0.2256907323330178
signal	 0.26148614139913834
sleep	 0.18233824960994
smoking	 0.31031234076298586
sphere	 0.21499450601302533
spine	 0.17706552019901803
strategy	 0.1841265504096012
street	 0.16280612178832027
structure	 0.2702091986289861
substance	 0.20782125958060663
sulphate	 0.14338900767191107
tenure	 0.23868014004571725
transaction	 0.20598805887215416
trap	 0.27749938125082413
upwards	 0.23044390886002064
user	 0.23410877057257334
vaccine	 0.19918886687826726
vector	 0.2535631103823577
virtual	 0.2535727933659921
virus	 0.18999521745438283
west	 0.22019956596698453
wine	 0.1890212346485115
woman	 0.21002935660375294
